label,contour_area,perimeter,texture_0,texture_1,texture_2,texture_3,texture_4,texture_5,texture_6,texture_7,texture_8,vein_structure,size,hue,saturation,value
Chakavad  (21),7.5,20.727921724319458,0,54,0,861,0,2170,0,993,46098,71.33759167729592,50176,0.0,0.0,202.19178491709184
Chakavad  (22),3.0,8.0,0,15,0,766,0,1411,0,788,47196,63.033422353316325,50176,0.0,0.0,126.79866868622449
Chakavad  (23),18.0,21.656854152679443,1,56,0,1166,0,2248,0,1254,45451,93.68871572066327,50176,0.0,0.0,138.6603156887755
Chakavad  (24),2.5,7.414213538169861,0,8,0,551,0,1270,0,581,47766,45.19521285076531,50176,0.0,0.0,132.29751275510205
Chakavad  (25),0.0,10.0,1,39,0,1071,0,1963,0,1138,45964,84.52566964285714,50176,0.0,0.0,120.93391262755102
Chakavad  (26),28.0,25.313708305358887,0,19,0,618,0,1201,0,635,47703,47.14166135204081,50176,0.0,0.0,179.86607142857142
Chakavad  (27),198.0,80.76955187320709,0,13,0,632,0,1199,0,618,47714,51.85277822066327,50176,0.0,0.0,96.42289142219387
Chakavad  (28),50.5,29.899494647979736,0,8,0,754,0,1548,0,792,47074,62.047492825255105,50176,0.0,0.0,133.91362404336735
Chakavad  (29),50.5,29.899494647979736,0,8,0,754,0,1548,0,792,47074,62.047492825255105,50176,0.0,0.0,133.91362404336735
Chakavad  (3),0.0,4.0,0,3,0,451,0,1589,0,481,47652,44.046655771683675,50176,0.0,0.0,190.90949856505102
Chakavad  (30),4.5,10.242640495300293,0,8,0,420,0,1605,0,465,47678,43.121711575255105,50176,0.0,0.0,191.2550821109694
Chakavad  (31),4.5,10.242640495300293,0,8,0,420,0,1605,0,465,47678,43.121711575255105,50176,0.0,0.0,191.2550821109694
Chakavad  (32),3.0,8.0,0,15,0,766,0,1411,0,788,47196,63.033422353316325,50176,0.0,0.0,126.79866868622449
Chakavad  (33),2.5,7.414213538169861,1,44,0,886,0,2182,0,1008,46055,71.69842155612245,50176,0.0,0.0,202.5017936862245
Chakavad  (34),0.0,0.0,3,41,0,1075,0,1863,0,1112,46082,83.81925621811224,50176,0.0,0.0,124.19662786989795
Chakavad  (35),198.0,80.76955187320709,0,13,0,632,0,1199,0,618,47714,51.85277822066327,50176,0.0,0.0,96.42289142219387
Chakavad  (4),50.5,29.899494767189026,0,13,0,744,0,1552,0,777,47090,62.01700015943877,50176,0.0,0.0,133.21229272959184
Chakavad  (5),28420.0,1015.4112482070923,0,6,0,513,0,1323,0,532,47802,42.115453603316325,50176,0.0,0.0,171.9024035395408
Chakavad  (6),198.0,80.76955187320709,0,13,0,632,0,1199,0,618,47714,51.85277822066327,50176,0.0,0.0,96.42289142219387
Chakavad  (7),5.0,8.828427076339722,0,12,0,557,0,1299,0,588,47720,46.26245615433673,50176,0.0,0.0,132.09422831632654
Chakavad  (8),24.0,27.313708305358887,0,50,0,1183,0,2229,0,1241,45473,90.47173947704081,50176,0.0,0.0,160.51339285714286
Chakavad  (9),198.0,80.76955187320709,0,13,0,632,0,1199,0,618,47714,51.85277822066327,50176,0.0,0.0,96.42289142219387
Chambul (1),13.0,17.656854152679443,0,29,0,905,0,1575,0,904,46763,69.45721061862245,50176,0.0,0.0,112.80253507653062
Chambul (11),17432.5,1241.3250241279602,0,8,0,520,0,844,0,553,48251,41.6682278380102,50176,0.0,0.0,88.24577487244898
Chambul (12),18.0,22.82842707633972,0,7,0,305,0,857,0,303,48704,26.416812818877553,50176,0.0,0.0,95.93500876913265
Chambul (13),0.0,0.0,1,38,0,682,0,2238,0,747,46470,63.724589445153065,50176,0.0,0.0,168.32967952806123
Chambul (14),9.5,13.41421353816986,0,63,0,1310,0,2555,0,1408,44840,105.03198740433673,50176,0.0,0.0,128.65872130102042
Chambul (15),0.0,4.0,0,50,0,1346,0,2231,0,1368,45181,99.66019610969387,50176,0.0,0.0,116.43116230867346
Chambul (16),38826.5,2130.3544619083405,0,9,0,466,0,1599,0,468,47634,36.392996651785715,50176,0.0,0.0,200.47911352040816
Chambul (17),205.0,78.62741649150848,0,14,0,530,0,1384,0,532,47716,46.36918048469388,50176,0.0,0.0,143.87964365433675
Chambul (18),7727.0,957.5289988517761,0,16,0,428,0,1500,0,415,47817,35.457888233418366,50176,0.0,0.0,121.11686862244898
Chambul (19),557.0,205.33809387683868,3,47,0,988,0,1829,0,1013,46296,77.11595184948979,50176,0.0,0.0,99.29936623086735
Chambul (20),9.5,13.41421353816986,0,63,0,1310,0,2555,0,1408,44840,105.03198740433673,50176,0.0,0.0,128.65872130102042
Chambul (21),11.0,14.828427076339722,0,8,0,659,0,1091,0,652,47766,50.93799824617347,50176,0.0,0.0,99.97528698979592
Chambul (22),90.0,104.82842707633972,0,5,0,45,0,168,0,24,49934,5.239656409438775,50176,0.0,0.0,2.0887476084183674
Chambul (23),17385.0,1247.9108097553253,0,6,0,525,0,859,0,560,48226,42.298409598214285,50176,0.0,0.0,87.9459303252551
Chambul (24),61.5,40.72792184352875,1,69,0,1401,0,3115,0,1614,43976,113.07188695790816,50176,0.0,0.0,155.36521444515307
Chambul (25),47.0,74.42640614509583,0,19,0,969,0,1959,0,995,46234,77.95450015943878,50176,0.0,0.0,153.3526985012755
Chambul (26),2.0,6.828427076339722,0,14,0,428,0,1282,0,520,47932,37.394172512755105,50176,0.0,0.0,188.77501195790816
Chambul (27),4.0,8.828427076339722,1,36,0,1078,0,2113,0,1209,45739,86.21801259566327,50176,0.0,0.0,142.0195910395408
Chambul (28),2.5,7.414213538169861,0,23,0,938,0,1835,0,979,46401,73.23830117984694,50176,0.0,0.0,160.8284837372449
Chambul (29),1.0,4.0,0,33,0,1195,0,2127,0,1179,45642,89.2774433992347,50176,0.0,0.0,134.6403659119898
Chambul (30),3.0,6.828427076339722,0,41,0,892,0,2041,0,993,46209,70.77855947066327,50176,0.0,0.0,149.99850526147958
Chambul (31),6.0,11.656854033470154,0,43,0,1166,0,2211,0,1195,45561,94.12069515306122,50176,0.0,0.0,130.4476243622449
Chambul (32),25.0,31.313708305358887,3,97,0,1376,0,2561,0,1480,44659,106.10939492984694,50176,0.0,0.0,140.2408522002551
Chambul (33),7727.0,957.5289988517761,0,16,0,428,0,1500,0,415,47817,35.457888233418366,50176,0.0,0.0,121.11686862244898
Chambul (34),4.5,16.242640614509583,0,13,0,442,0,860,0,415,48446,41.91216916454081,50176,0.0,0.0,64.74609375
Chambul (35),0.0,0.0,1,18,0,544,0,995,0,521,48097,45.13930963010204,50176,0.0,0.0,55.674525669642854
Chambul (36),0.0,0.0,2,154,0,1682,0,2738,0,1504,44096,115.41474011479592,50176,0.0,0.0,89.69417649872449
Chambul (37),1.0,4.0,0,101,0,1621,0,3168,0,1807,43479,120.45619419642857,50176,0.0,0.0,104.75755341198979
Chambul (38),2.5,7.414213538169861,0,12,0,572,0,1560,0,724,47308,45.850805165816325,50176,0.0,0.0,201.78013392857142
Chambul (39),9.5,12.242640614509583,0,25,0,979,0,1601,0,971,46600,72.0897441007653,50176,0.0,0.0,114.80488679846938
Chambul (40),0.0,2.0,0,43,0,988,0,1857,0,920,46368,78.88452646683673,50176,0.0,0.0,108.13207509566327
Chambul (41),0.0,0.0,2,154,0,1682,0,2738,0,1504,44096,115.41474011479592,50176,0.0,0.0,89.69417649872449
Chambul (42),0.0,0.0,0,0,0,0,0,0,0,0,50176,0.0,50176,0.0,0.0,0.0
Chambul (43),205.0,78.62741649150848,0,14,0,530,0,1384,0,532,47716,46.36918048469388,50176,0.0,0.0,143.87964365433675
Chambul (44),45046.0,850.0,0,5,0,230,0,1308,0,257,48376,26.050900829081634,50176,0.0,0.0,210.66366390306123
Chanaka (1),328.0,90.28427064418793,0,26,0,623,0,1726,0,599,47202,54.40908003826531,50176,0.0,0.0,121.07112962372449
Chanaka (11),1.0,4.0,0,31,0,1155,0,2633,0,1350,45007,100.45808753188776,50176,0.0,0.0,149.90194515306123
Chanaka (12),1.5,5.414213538169861,0,47,0,1417,0,3104,0,1579,44029,117.48824139030613,50176,0.0,0.0,153.91173070790816
Chanaka (13),49668.0,908.4852812290192,0,23,0,572,0,1977,0,614,46990,48.62055564413265,50176,0.0,0.0,212.5440449617347
Chanaka (14),49729.0,892.0,0,7,0,550,0,1721,0,585,47313,42.618582589285715,50176,0.0,0.0,190.8739237882653
Chanaka (15),46607.0,864.0,0,10,0,472,0,1859,0,621,47214,46.32852359693877,50176,0.0,0.0,222.24071269132654
Chanaka (16),44823.0,848.0,0,20,0,754,0,2012,0,796,46594,60.654994419642854,50176,0.0,0.0,199.7117147640306
Chanaka (17),46607.0,864.0,0,23,0,463,0,2158,0,823,46709,48.06660554846939,50176,0.0,0.0,229.29976482780611
Chanaka (18),3.5,9.41421353816986,0,60,0,1563,0,2872,0,1688,43993,117.56955516581633,50176,0.0,0.0,135.8854830994898
Chanaka (19),43.0,42.97056233882904,0,40,0,1358,0,2472,0,1453,44853,104.98624840561224,50176,0.0,0.0,102.24699059311224
Chanaka (20),44823.0,848.0,0,20,0,754,0,2012,0,796,46594,60.654994419642854,50176,0.0,0.0,199.7117147640306
Chanaka (21),49729.0,892.0,0,23,0,758,0,2301,0,885,46209,58.169842155612244,50176,0.0,0.0,229.3048469387755
Chanaka (22),0.0,0.0,1,75,0,1562,0,2798,0,1671,44069,116.43116230867346,50176,0.0,0.0,131.6012635522959
Chanaka (23),49729.0,892.0,0,4,0,151,0,1131,0,168,48722,11.775251116071429,50176,0.0,0.0,244.3682238520408
Chanaka (24),46456.5,927.3553382158279,0,20,0,433,0,1678,0,444,47601,43.26401068239796,50176,0.0,0.0,181.787109375
Chanaka (25),0.0,0.0,1,101,0,1721,0,4054,0,2253,42046,143.04617745535714,50176,0.0,0.0,175.80038265306123
Chanaka (26),0.0,0.0,1,58,0,1127,0,2800,0,1548,44642,93.81576849489795,50176,0.0,0.0,165.88010204081633
Chanaka (27),1.0,4.0,0,95,0,1662,0,3692,0,2098,42629,132.51604352678572,50176,0.0,0.0,161.67719626913265
Chanaka (28),75.0,36.485281109809875,0,17,0,875,0,1883,0,935,46466,76.35363520408163,50176,0.0,0.0,91.94046954719387
Chanaka (29),46607.0,864.0,0,11,0,549,0,1960,0,710,46946,50.24683115433673,50176,0.0,0.0,217.48385682397958
Chanaka (30),13.0,14.828427076339722,0,59,0,1340,0,2474,0,1421,44882,106.4194036989796,50176,0.0,0.0,117.98628826530613
Chanaka (31),13.0,14.828427076339722,0,59,0,1340,0,2474,0,1421,44882,106.4194036989796,50176,0.0,0.0,117.98628826530613
Chanaka (32),3.5,9.41421353816986,0,22,0,326,0,546,0,272,49010,23.870675223214285,50176,0.0,0.0,18.122807716836736
Chanaka (33),49668.0,908.4852812290192,0,23,0,572,0,1977,0,614,46990,48.62055564413265,50176,0.0,0.0,212.5440449617347
Chanaka (34),46607.0,864.0,0,11,0,549,0,1960,0,710,46946,50.24683115433673,50176,0.0,0.0,217.48385682397958
Chanaka (35),46607.0,864.0,0,16,0,536,0,1956,0,678,46990,50.37896603954081,50176,0.0,0.0,216.96548150510205
Chanaka (36),25.0,27.656854152679443,0,41,0,1109,0,2254,0,1135,45637,94.77120535714286,50176,0.0,0.0,87.41230867346938
Chanaka (37),323.5,91.69848430156708,0,22,0,633,0,1756,0,609,47156,55.242546237244895,50176,0.0,0.0,121.04571906887755
Chanaka (38),44823.0,848.0,0,20,0,754,0,2012,0,796,46594,60.654994419642854,50176,0.0,0.0,199.7117147640306
Chanaka (39),49729.0,892.0,0,2,0,435,0,1696,0,477,47566,38.740931919642854,50176,0.0,0.0,222.76417012117346
Chanaka (40),36195.5,2367.692552447319,0,18,0,465,0,1662,0,463,47568,38.66470025510204,50176,0.0,0.0,189.44585060586735
Chanaka (41),35121.0,2299.7930567264557,0,18,0,476,0,1637,0,475,47570,39.54390545280612,50176,0.0,0.0,183.43371332908163
Chanaka (42),49729.0,892.0,0,2,0,435,0,1696,0,477,47566,38.740931919642854,50176,0.0,0.0,222.76417012117346
Chanaka (43),107.5,60.38477599620819,1,10,0,328,0,563,0,281,48993,23.596241230867346,50176,0.0,0.0,18.1380540497449
Chanaka (44),67.5,47.69848418235779,0,11,0,671,0,1407,0,685,47402,54.078742825255105,50176,0.0,0.0,100.15824298469387
Chirchitta (1),31042.0,1559.886424779892,0,7,0,458,0,1117,0,482,48112,46.00326849489796,50176,0.0,0.0,159.63418765943877
Chirchitta (10),24.5,21.071067571640015,0,13,0,534,0,1576,0,549,47504,47.33478156887755,50176,0.0,0.0,143.3155293367347
Chirchitta (2),45818.0,1579.7300087213516,0,4,0,174,0,1328,0,168,48502,17.853455835459183,50176,0.0,0.0,236.68407206632654
Chirchitta (21),9.5,14.242640614509583,0,15,0,511,0,1080,0,490,48080,40.743283641581634,50176,0.0,0.0,49.75386639030612
Chirchitta (22),45843.5,1582.1736606359482,0,3,0,165,0,1345,0,159,48504,17.909359056122447,50176,0.0,0.0,236.83145328443877
Chirchitta (23),40894.5,1928.1046808958054,0,8,0,315,0,1456,0,313,48084,28.327686543367346,50176,0.0,0.0,212.38649952168367
Chirchitta (24),24.5,21.071067571640015,0,13,0,534,0,1576,0,549,47504,47.33478156887755,50176,0.0,0.0,143.3155293367347
Chirchitta (25),71.5,54.72792172431946,0,52,0,1463,0,2993,0,1654,44014,119.16533801020408,50176,0.0,0.0,148.41796875
Chirchitta (26),10.0,15.656854152679443,2,78,0,1460,0,3170,0,1528,43938,121.01014429209184,50176,0.0,0.0,106.79547991071429
Chirchitta (27),9.5,14.242640614509583,0,15,0,511,0,1080,0,490,48080,40.743283641581634,50176,0.0,0.0,49.75386639030612
Chirchitta (28),0.0,6.0,0,93,0,1423,0,3242,0,1637,43781,121.84361049107143,50176,0.0,0.0,148.97700095663265
Chirchitta (29),1.0,4.0,0,32,0,1075,0,2061,0,1078,45930,82.77742346938776,50176,0.0,0.0,134.3405213647959
Chirchitta (3),43676.5,1569.2274827957153,0,3,0,270,0,1469,0,278,48156,24.648238201530614,50176,0.0,0.0,224.0042051977041
Chirchitta (30),2.5,7.414213538169861,0,7,0,380,0,1615,0,386,47788,36.6877590880102,50176,0.0,0.0,177.64010682397958
Chirchitta (31),0.0,4.0,0,23,0,860,0,1614,0,883,46796,67.78011399872449,50176,0.0,0.0,115.546875
Chirchitta (32),1.0,4.0,1,18,0,481,0,836,0,426,48414,34.84803491709184,50176,0.0,0.0,43.5791015625
Chirchitta (33),27.5,23.071067690849304,0,16,0,737,0,1911,0,820,46692,64.04476243622449,50176,0.0,0.0,134.2693718112245
Chirchitta (34),45843.5,1582.1736606359482,0,3,0,165,0,1345,0,159,48504,17.909359056122447,50176,0.0,0.0,236.83145328443877
Chirchitta (35),1.0,4.828427076339722,0,82,0,1530,0,2884,0,1632,44048,119.63797433035714,50176,0.0,0.0,116.63952885841837
Chirchitta (36),7.0,13.656854152679443,0,10,0,292,0,1363,0,299,48212,32.67797353316327,50176,0.0,0.0,83.55498644770408
Chirchitta (37),461.0,142.225395321846,0,77,0,1520,0,3329,0,1730,43520,123.69858099489795,50176,0.0,0.0,143.49340322066325
Chirchitta (38),48.5,29.899494647979736,0,42,0,1263,0,3282,0,1397,44192,111.54217155612245,50176,0.0,0.0,133.8526387117347
Chirchitta (39),0.0,6.0,0,93,0,1423,0,3242,0,1637,43781,121.84361049107143,50176,0.0,0.0,148.97700095663265
Chirchitta (4),44209.0,1621.0924878120422,0,10,0,340,0,1328,0,364,48134,25.42580117984694,50176,0.0,0.0,227.2364277742347
Chirchitta (40),265.0,78.76955151557922,0,10,0,787,0,1479,0,810,47090,61.31566884566327,50176,0.0,0.0,104.7168965242347
Chirchitta (41),27.0,21.656854152679443,1,81,0,1484,0,2857,0,1606,44147,118.76893335459184,50176,0.0,0.0,116.6700215242347
Chirchitta (42),2.5,7.414213538169861,0,7,0,380,0,1615,0,386,47788,36.6877590880102,50176,0.0,0.0,177.64010682397958
Chirchitta (43),1.0,4.0,0,8,0,402,0,776,0,396,48594,32.11894132653061,50176,0.0,0.0,85.97915338010205
Chirchitta (44),44195.0,1635.9209163188934,0,11,0,321,0,1347,0,355,48142,25.385144292091837,50176,0.0,0.0,227.3634805484694
Chirchitta (45),45843.5,1582.1736606359482,0,3,0,165,0,1345,0,159,48504,17.909359056122447,50176,0.0,0.0,236.83145328443877
Chirchitta (5),49729.0,892.0,0,16,0,332,0,1433,0,329,48066,26.432059151785715,50176,0.0,0.0,216.2285754145408
Chirchitta (6),1.5,5.414213538169861,0,7,0,558,0,1143,0,636,47832,40.96181441326531,50176,0.0,0.0,156.15802375637756
Chirchitta (7),45545.5,1486.3157951831818,0,4,0,234,0,1362,0,234,48342,21.512575733418366,50176,0.0,0.0,232.65904017857142
Chirchitta (8),45677.0,1015.6223635673523,0,4,0,332,0,1320,0,338,48182,30.167410714285715,50176,0.0,0.0,197.5518176020408
Chirchitta (9),142.5,66.38477599620819,0,1,0,15,0,44,0,12,50104,1.2146245216836735,50176,0.0,0.0,0.8842873086734694
Chitrak    (1),0.0,0.0,3,24,0,659,0,1835,0,664,46991,61.19369818239796,50176,0.0,0.0,77.04988440688776
Chitrak    (11),75.5,35.071067690849304,0,31,0,1164,0,2019,0,1200,45762,90.54288903061224,50176,0.0,0.0,108.86898118622449
Chitrak    (12),13.5,17.071067690849304,0,8,0,130,0,134,0,88,49816,7.663823341836735,50176,0.0,0.0,3.6692841198979593
Chitrak    (13),684.5,149.78174459934235,0,21,0,930,0,1432,0,960,46833,71.44431600765306,50176,0.0,0.0,72.70976163903062
Chitrak    (14),13.5,17.071067690849304,0,8,0,130,0,134,0,88,49816,7.663823341836735,50176,0.0,0.0,3.6692841198979593
Chitrak    (15),684.5,149.78174459934235,0,21,0,930,0,1432,0,960,46833,71.44431600765306,50176,0.0,0.0,72.70976163903062
Chitrak    (16),1.5,5.414213538169861,0,2,0,13,0,11,0,6,50144,0.8436304209183674,50176,0.0,0.0,0.27951610331632654
Chitrak    (17),43.0,48.28427028656006,0,5,0,224,0,444,0,195,49308,18.478555484693878,50176,0.0,0.0,19.10873724489796
Chitrak    (18),4.0,8.828427076339722,0,6,0,255,0,693,0,232,48990,20.607959980867346,50176,0.0,0.0,35.894949776785715
Chitrak    (19),38.0,28.485281229019165,1,12,0,108,0,133,0,83,49839,7.170858577806122,50176,0.0,0.0,3.53206712372449
Chitrak    (2),75.5,35.071067690849304,0,31,0,1164,0,2019,0,1200,45762,90.54288903061224,50176,0.0,0.0,108.86898118622449
Chitrak    (20),1.0,6.828427076339722,0,5,0,288,0,744,0,265,48874,23.347217793367346,50176,0.0,0.0,37.98369738520408
Chitrak    (21),7.0,16.82842707633972,0,2,0,2,0,10,0,0,50162,0.29984454719387754,50176,0.0,0.0,0.08131377551020408
Chitrak    (22),1214.0,445.9898945093155,0,4,0,136,0,245,0,125,49666,10.972277582908163,50176,0.0,0.0,7.160694355867347
Chitrak    (23),4.0,8.828427076339722,0,6,0,255,0,693,0,232,48990,20.607959980867346,50176,0.0,0.0,35.894949776785715
Chitrak    (24),3312.0,477.65685415267944,0,0,0,8,0,468,0,4,49696,5.732621173469388,50176,0.0,0.0,18.04657605229592
Chitrak    (25),43.0,48.28427028656006,0,5,0,224,0,444,0,195,49308,18.478555484693878,50176,0.0,0.0,19.10873724489796
Chitrak    (26),10.0,24.82842707633972,0,2,0,2,0,16,0,0,50156,0.3811583227040816,50176,0.0,0.0,0.11688855229591837
Chitrak    (27),8.5,13.41421353816986,0,20,0,713,0,1075,0,682,47686,54.59711814413265,50176,0.0,0.0,45.860969387755105
Chitrak    (28),4.5,10.242640614509583,0,30,0,920,0,1702,0,921,46603,74.64604591836735,50176,0.0,0.0,77.0752949617347
Chitrak    (29),0.0,4.0,0,27,0,899,0,2300,0,968,45982,80.4345703125,50176,0.0,0.0,105.36740672831633
Chitrak    (3),10.0,24.82842707633972,0,2,0,2,0,16,0,0,50156,0.3811583227040816,50176,0.0,0.0,0.11688855229591837
Chitrak    (30),8.5,12.242640614509583,0,23,0,742,0,1525,0,766,47120,63.91262755102041,50176,0.0,0.0,78.65583147321429
Chitrak    (31),6945.5,926.3645675182343,0,15,0,609,0,1103,0,609,47840,50.343391262755105,50176,0.0,0.0,70.4329759247449
Chitrak    (32),26.5,21.071067690849304,0,7,0,78,0,117,0,47,49927,5.402283960459184,50176,0.0,0.0,2.261539381377551
Chitrak    (33),0.0,0.0,1,38,0,1256,0,2403,0,1338,45140,96.35682397959184,50176,0.0,0.0,132.6532605229592
Chitrak    (34),2214.0,518.5340514183044,0,16,0,434,0,1013,0,421,48292,41.129524075255105,50176,0.0,0.0,39.071269132653065
Chitrak    (35),161.0,54.97056233882904,0,0,0,16,0,34,0,12,50114,1.4484016262755102,50176,0.0,0.0,0.9503547512755102
Chitrak    (36),0.0,2.0,1,36,0,681,0,1415,0,660,47383,53.03182796556123,50176,0.0,0.0,47.18231823979592
Chitrak    (4),8.5,13.41421353816986,0,20,0,713,0,1075,0,682,47686,54.59711814413265,50176,0.0,0.0,45.860969387755105
Chitrak    (5),4.5,10.242640614509583,0,30,0,920,0,1702,0,921,46603,74.64604591836735,50176,0.0,0.0,77.0752949617347
Chitrak    (6),6945.5,926.3645675182343,0,15,0,609,0,1103,0,609,47840,50.343391262755105,50176,0.0,0.0,70.4329759247449
Chitrak    (7),26.5,21.071067690849304,0,7,0,78,0,117,0,47,49927,5.402283960459184,50176,0.0,0.0,2.261539381377551
Chitrak    (8),0.0,0.0,1,38,0,1256,0,2403,0,1338,45140,96.35682397959184,50176,0.0,0.0,132.6532605229592
Chitrak    (9),2214.0,518.5340514183044,0,16,0,434,0,1013,0,421,48292,41.129524075255105,50176,0.0,0.0,39.071269132653065
Citrus Lemon (1),49729.0,892.0,0,3,0,287,0,1423,0,305,48158,26.1068040497449,50176,0.0,0.0,132.21111686862244
Citrus Lemon (17),17386.0,1190.8914778232574,0,15,0,816,0,1730,0,844,46771,65.05102040816327,50176,0.0,0.0,192.77971540178572
Citrus Lemon (28),49729.0,892.0,0,1,0,169,0,1059,0,173,48774,11.597377232142858,50176,0.0,0.0,224.46159518494898
Citrus Lemon (29),49729.0,892.0,0,5,0,502,0,1810,0,507,47352,44.43797831632653,50176,0.0,0.0,195.01076211734693
Citrus Lemon (30),49729.0,892.0,0,1,0,220,0,1103,0,220,48632,15.25649713010204,50176,0.0,0.0,166.93718112244898
Citrus Lemon (31),49729.0,892.0,0,1,0,181,0,1077,0,181,48736,13.350705516581632,50176,0.0,0.0,201.42946827168367
Citrus Lemon (32),49729.0,892.0,0,1,0,233,0,1141,0,233,48568,16.720145089285715,50176,0.0,0.0,160.81323740433675
Citrus Lemon (34),49729.0,892.0,0,2,0,255,0,1193,0,256,48470,19.088408801020407,50176,0.0,0.0,133.8577208227041
Citrus Lemon (35),49729.0,892.0,0,0,0,192,0,1124,0,192,48668,14.42303093112245,50176,0.0,0.0,186.01034359056123
Citrus Lemon (36),49729.0,892.0,0,0,0,252,0,1174,0,252,48498,19.073162468112244,50176,0.0,0.0,143.91521843112244
Citrus Lemon (37),49729.0,892.0,0,0,0,215,0,1110,0,215,48636,15.154854910714286,50176,0.0,0.0,164.63498485331633
Citrus Lemon (38),49729.0,892.0,0,0,0,228,0,1154,0,228,48566,16.765884088010203,50176,0.0,0.0,146.5426698022959
Citrus Lemon (39),49729.0,892.0,0,0,0,224,0,1210,0,224,48518,17.741649394132654,50176,0.0,0.0,168.3855827487245
Citrus Lemon (40),31371.0,1860.5483298301697,0,5,0,379,0,1531,0,379,47882,31.84958944515306,50176,0.0,0.0,160.76749840561226
Citrus Lemon (41),49729.0,892.0,0,0,0,224,0,1210,0,224,48518,17.741649394132654,50176,0.0,0.0,168.3855827487245
Citrus Lemon (42),49729.0,892.0,0,3,0,287,0,1423,0,305,48158,26.1068040497449,50176,0.0,0.0,132.21111686862244
Citrus Lemon (43),7.0,12.828427076339722,0,15,0,842,0,1782,0,881,46656,64.9544602997449,50176,0.0,0.0,161.6111288265306
Citrus Lemon (44),49729.0,892.0,0,0,0,234,0,1122,0,234,48586,16.405054209183675,50176,0.0,0.0,177.33009805484693
Citrus Lemon (45),32354.0,1793.9797880649567,0,0,0,284,0,1394,0,280,48218,26.269431600765305,50176,0.0,0.0,168.69559151785714
Citrus Lemon (46),1604.5,185.29646372795105,0,1,0,102,0,311,0,94,49668,7.978914221938775,50176,0.0,0.0,23.97231744260204
Citrus Lemon (47),49729.0,892.0,0,2,0,312,0,1806,0,324,47732,35.93560666454081,50176,0.0,0.0,191.93608498086735
Citrus Lemon (48),46387.0,862.8284270763397,0,0,0,200,0,1066,0,200,48710,19.815150669642858,50176,0.0,0.0,176.91844706632654
